lectura	1	1735
lee	1	912
leer	2	904,1087
leerlo	1	15
leerme	1	1087
leguas	1	1210
lejano	3	1676,1860,1534
lejos	6	489,1452,1312,1682,496,928
lengua	4	1870,17,1607
lenta	1	698
lentamente	6	1024,1749,1509,1497,1169,1006
leo	1	771
les	17	502,1176,1302,1398,1493,37,214,1210,1998,205,1465,1531,1962,148,1931,1968,1896
letras	1	391
levanta	2	1643
levantamientos	1	1302
levantar	2	1212,1493
levantarle	1	1385
levantarse	2	621,854
levantas	1	1118
levante	1	628
levanté	1	767
levantó	3	673,384,817
levántate	2	1047,1067
ley	4	831,142,139
leyendo	1	1975
leyes	1	754
leyó	1	1829
leí	1	1551
liberada	1	1994
liberarme	1	1113
libertad	3	1275,185,302
libra	1	1935
libraban	1	139
librará	1	1101
libraría	1	289
libre	9	772,460,1140,156,297,1036,1122
libres	1	680
libresca	1	372
libro	3	445,825,15
libros	4	1877,841,1585,1839
libré	1	404
licor	1	1824
liebre	1	246
lienzo	1	751
ligamen	1	156
ligera	4	1622,634,399,161
ligereza	1	160
ligero	1	1123
lima	1	1800
limitaciones	1	1770
limitó	1	1703
limpia	2	755,310
limpiabotas	1	1104
limpiase	1	584
linda	1	1659
lindey	1	690
lirón	3	1821
lisa	4	1565,721,1995
listo	1	216
literarios	1	1871
literatura	2	102,1553
llagas	1	1847
llama	4	443,1265,7,169
llamaba	1	1774
llamaban	1	704
llamada	1	1659
llamado	1	1438
llamados	1	1693
llamando	1	898
llamar	2	92,1271
llamaré	1	347
llameaban	1	1983
llamo	1	347
llantos	2	1787,1295
llave	3	146,1738,1707
llega	6	502,514,947,410,1403,1697
llegaba	2	417,1158
llegada	2	1777,1325
llegado	1	1340
llegan	1	1670
llegar	4	1471,223,1682,1318
llegaron	1	1486
llegará	1	127
llegaría	1	698
llegase	1	11
llegué	2	963,1543
llegó	5	93,1601,1306,1346,1147
llena	9	742,49,807,583,765,1354,899,1617,1096
llenaba	1	1342
llenaban	2	1823,189
llenar	1	1318
llenarlos	1	1374
llenaron	1	1408
llenas	2	1184,1749
lleno	10	262,36,1856,355,501,1147,1607,340,472,33
llenos	3	27,1483,1019
llenó	1	1394
lleva	7	696,722,419,1578,617,1011
llevaba	1	1414
llevado	4	586,478,1594,154
llevan	5	1865,962,1810,1224,887
llevar	5	1137,944,417,337,937
llevarlo	1	1086
llevarse	1	1398
lleve	2	240,1664
llevándose	1	1029
llora	7	1584,1103,1203,891,127,80
lloraba	3	1732,16,606
lloraban	1	1473
llorado	3	594,1203,1201
llorando	10	1931,1508,1575,1687,1208,1439,1734,1286,716,1017
llorar	14	1927,1803,65,1390,1993,401,1324,1017,108,1270,792,1589,950,1138
lloras	1	373
llores	1	226
lloro	2	311
lloré	2	91,1474
lloró	2	622,842
llover	1	271
llovía	1	753
llovían	1	224
lluvia	6	604,1046,652,805,757,169
llévenselo	1	364
lo	291	1928,1403,239,541,1006,1253,403,872,920,299,92,232,655,1435,1659,590,1034,544,1059,1637,1739,1211,1799,1641,500,943,799,509,58,306,1806,28,676,170,363,718,669,834,98,1554,1770,1964,1124,1541,277,255,794,1759,575,1785,275,327,647,802,933,1591,1207,1676,1667,1756,1855,1407,640,662,740,449,1143,1180,396,1995,1701,1081,1727,1726,2000,1492,1913,1379,1007,198,537,420,1662,1246,722,48,1237,1016,1672,1450,1085,459,1186,1570,1366,9,1864,1090,1190,1212,890,1126,1866,761,1004,1335,220,1380,1812,375,69,1548,13,1464,980,1364,1368,789,1306,1623,107,1677,1723,1159,1768,1529,1337,1499,736,909,1187,1948,1280,1972,934,217,114,1051,33,1168,1292,977,1871,1129,1665,1801,1666,1814,382,1825,571,349,589,1050,1874,910,97,1353,1410,1414,1912,119,880,402,181,1656,1118,1559,1293,516,1202,1635,250,939,1304,282,1281,1219,1317,787,1045,728,1791,1576,1497,1456,1819,1848,1950,1752,1901,229,372,447,519,1467,1593,1915,502,604,543,1225,1532,62,264,914,1859,418,464,529,695,851,904,1485,547,451,1344,1813,18,1071,186,429,863,930,570,1786,946,1123,168,1713,143,266,876,937,1740,963,1241,1609,1870,1276,1718,1765,1856,205,413,1160,709,533,145,1926,1011
loca	3	1027,1164,1775
locamente	3	1645,1989,1784
loco	10	841,1562,1695,429,40,1864,1339,730,1411,1664
locos	1	1400
locura	13	292,455,76,1716,345,1956,1395,627,290,1311,60,1142
locuras	1	383
lodo	1	1235
logra	1	858
lograr	1	211
lograría	1	1656
logro	1	302
londres	3	391,472,139
longevidad	1	735
lorin	8	1083,357,1338,1689,1195,58,1341,297
lorry	4	375,1767,11,1168
los	427	237,689,692,1006,139,872,738,1824,299,1675,1034,544,1925,1569,1982,581,1769,1283,1554,480,1541,405,1020,945,812,1019,59,893,1468,350,1683,1794,1473,1501,1331,48,1531,1329,1237,1672,821,1215,25,1306,1823,716,274,556,704,841,909,510,1079,427,436,1319,639,1630,565,41,1916,1423,1845,784,990,1377,1945,586,1400,253,1304,1480,126,199,1881,1848,1443,801,249,1295,1249,1397,882,1015,52,796,314,712,846,1718,203,1072,71,147,921,1258,1399,386,1644,1772,1105,219,1367,1244,655,1585,1711,1211,548,645,1431,1877,187,383,686,247,994,676,1599,1716,1229,415,492,540,1954,662,774,1381,1014,638,476,484,1624,209,1409,1698,1732,557,1598,280,1486,107,584,902,664,1398,138,613,1465,263,915,1384,837,1571,123,1525,1580,1720,1636,1859,1096,261,699,559,1721,205,1336,1412,145,1926,55,1032,759,773,1064,362,141,1780,57,928,1235,77,1343,486,1805,27,657,1826,1298,1224,37,1161,1437,887,562,1069,1753,122,1084,1706,1686,79,687,1217,864,398,461,1212,861,594,891,1538,974,1248,764,1529,1969,1362,998,488,1951,1828,1867,858,734,1424,1717,165,361,1559,493,1497,1104,1581,360,688,1277,435,1536,423,1707,109,1458,855,625,1322,343,1927,1605,1737,504,1158,1928,1601,785,1434,717,786,1227,310,6,779,1200,1619,706,1555,359,1988,58,60,1436,511,1194,1616,401,1148,231,1508,1107,794,1487,1396,1667,1089,175,1734,414,1868,1087,1985,890,680,1228,1267,1173,1483,1360,569,1054,1112,944,685,783,1165,1640,1854,1892,16,1350,1931,1602,474,910,828,402,494,1802,1968,150,1834,240,604,1673,545,674,1875,757,782,66,163,272,482,1052,1021,719,1259,1908,481,1553
losa	1	731
losas	1	305
lucha	1	1770
luchando	2	385,1359
luchar	2	385,624
luciano	1	1257
lucidez	1	1716
lucía	2	1059,143
luego	13	348,1220,364,363,205,1669,1365,1840,1551,830,1903,1169,1963
lugar	13	864,645,1060,577,1616,796,256,839,1879,95,1672,333,1685
lugares	1	414
luminosa	2	161,767
luna	6	1392,123,304,963,1527,1004
luto	1	1013
luvina	2	963,1879
luz	9	604,1643,264,1212,1364,625,692,340
lágrima	2	1908,1249
lágrimas	23	1596,506,1399,108,162,1469,128,1823,1019,716,842,622,1169,1096,548,1201,188,1590,1025,1259,1194,1238,27
láminas	1	1283
lástima	3	1345,1940,1421
límites	3	1666,1627,1089
lívido	1	426
lógica	1	58
lúgubre	2	1998,1610
lúgubres	1	466
m	2	1136,1966
macabra	1	1831
macabro	1	1629
macera	1	1690
macho	1	1791
macizas	1	306
madeline	1	586
mademoiselle	1	1594
madrastra	1	1090
madre	13	1434,420,1431,752,677,593,27,1973,1345,1667,1500,1560,764
madres	1	274
madrina	1	1715
maduran	1	821
maestro	1	469
magníficas	1	1367
magnífico	1	1361
majestad	1	139
mal	30	1380,1889,822,78,245,1444,766,743,770,992,261,928,1455,271,1624,1988,339,1809,990,1851,1830,173,586,1308,880,1371,602
mala	6	262,1622,571,22,1417
malas	3	962,270
maldad	2	760,383
maldades	1	1975
maldecirá	1	1687
maldiciéndolo	1	743
maldición	1	773
maldita	1	1163
malditas	1	1196
malditos	4	1200,1097
males	2	556,868
malhumorado	1	1876
malicia	2	156,1164
malignamente	1	518
malo	3	1752,1291,1567
malos	2	674,1382
malvado	1	276
malvados	1	581
maléfico	1	402
malévola	1	352
mambo	1	481
mamá	4	1291,373,1276,1994
manantiales	1	1889
manchada	2	1754,940
manchadas	1	1061
manchado	2	97,627
mandamiento	2	863,771
mandarlo	1	1683
mandaron	1	1015
mandas	1	152
manera	15	1739,1740,25,872,313,1405,1693,494,1971,1293,1130,1987,1683,151,220
maneras	1	367
manette	1	1702
manga	1	1414
maniatado	1	697
manifestaba	1	654
manifestarla	1	565
manifiesta	2	1597,1742
manjares	1	1423
mano	14	779,1795,1566,806,1116,1349,298,530,1002,854,1149,1611,1594,1862
manos	19	326,432,1104,618,340,1367,738,1078,441,414,1925,1749,158,97,125,990,1035,1190,1545
mansión	2	860,600
mantengamos	1	380
mantente	1	1475
mantiene	1	1311
manto	1	205
manuel	2	96,975
mapa	1	155
maqueta	1	1474
maquillaje	1	1169
mar	13	641,1180,1508,260,1200,1856,1860,1238,598,1534,422
maravillosas	1	768
maravilloso	1	843
marca	2	426,645
marcan	1	1931
marcha	1	1642
marchaba	2	1468,1127
marchaban	1	1594
marcharme	1	1511
marchas	1	500
marchitas	2	125
marchó	1	1508
mareos	1	1811
mares	1	1283
marido	7	244,1641,1678,1687,1250,1766,875
maridos	1	177
mariposa	1	968
marismas	1	1508
marqués	1	1555
marsella	1	1556
maría	9	1361,623,1414,946,1368,1332,17,124,1193
mas	3	1275,707,1496
masa	2	1339,579
masas	1	905
masson	1	1093
mastico	1	421
mata	4	1713,1940,1764,254
mataban	1	1546
matado	3	456,1454,593
matamos	2	1015,529
matan	1	882
matar	11	831,152,1562,115,608,1770,1454,499,427,1014,999
mataran	1	640
mataremos	1	336
matarla	2	1404,1956
matarlo	2	1445,1062
matarme	1	1039
mataron	1	1202
matarte	1	961
mataré	3	608,1765,186
mataste	1	1160
maten	1	201
materno	1	1542
matorrales	1	405
matricularse	1	391
matrimonio	6	1639,1181,1004,1871,515,1251
maté	1	730
maurice	12	1333,1375,1978,1920,1310,1820,223,1784,745,30,1286,793
maximiliano	1	1440
mayo	1	147
mayor	15	680,223,122,784,269,797,1013,1194,1511,1842,1347,1263,1008,1976,886
mayoría	5	518,569,47,826,1652
mañana	11	197,152,453,894,485,232,1228,1059,434,926
mañanas	2	1639,584
me	348	1242,1803,1678,1476,1489,1284,1389,1551,692,404,759,1453,376,1006,1748,1434,1472,1064,717,454,347,655,1111,1511,1540,57,808,935,1179,10,997,1705,918,1034,1226,1709,1059,1711,310,928,1939,99,1799,1566,1820,943,40,508,983,22,1466,470,830,1363,473,60,28,483,676,1806,1900,1696,100,170,1550,401,1148,1554,480,27,924,1447,84,352,1695,489,1023,1956,42,255,91,520,103,1785,1416,1955,647,1613,988,1771,290,127,906,1822,1958,1001,260,365,751,635,1777,770,1561,1868,1468,1492,1913,1086,146,329,1163,1166,1642,1804,1624,1684,1149,1345,911,1450,1941,901,262,1409,742,972,1255,1882,291,608,1549,399,940,1090,1846,845,1332,1270,1732,1633,8,1335,220,437,478,1839,1289,1368,609,1823,1127,1677,584,1719,317,334,421,569,1022,1063,1337,1768,1112,1216,1432,1909,118,1280,63,1588,1708,1051,33,1222,1292,1348,1640,1319,1944,1758,1080,1825,853,1183,816,339,106,1424,1572,1655,1862,1622,1874,1902,784,820,17,683,1245,516,1121,1308,45,1041,1903,1281,1340,787,1045,463,728,1070,1480,1658,1497,1053,78,665,1365,1484,827,938,447,1840,1522,15,1762,1673,543,1135,1650,1385,62,464,44,109,658,695,757,627,851,1387,1461,1664,1813,1481,873,320,1977,429,1788,1455,1123,168,663,266,517,1025,1113,1615,321,753,1870,201,846,1856,1934,652,203,205,228,331,1474,1811,1193
mecánica	1	1546
media	1	418
medianoche	1	1306
mediante	2	1756,1856
medicina	1	541
medio	12	1370,975,1431,357,1018,182,1728,1777,1339,1341,1051,928
mediocre	1	1027
mediocres	1	1052
mediodía	1	1581
medios	2	202,126
medir	1	1623
meditabundo	1	1341
mejilla	2	1576,1711
mejillas	5	548,506,162,158,716
mejor	25	741,1847,861,1106,29,1524,1484,1323,902,423,1101,1387,928,1953,624,1693,1080,523,313,465,1137,1291,880,250
mejoran	1	674
mejores	5	1197,763,1525,674,1397
melancolía	8	1253,445,1482,296,1224,174,160,60
melancolías	1	1351
memoria	7	317,1637,1446,1417,519,617,1234
menester	2	1264,442
menguado	1	955
menor	5	743,684,1804,335
menores	1	1436
menos	23	504,1298,1847,982,256,618,249,137,751,57,294,851,1711,113,863,1804,439,1183,1874,1843,970,398,1313
menosprecia	1	1295
mental	1	337
mente	4	1842,758,1242,1885
mentes	1	1058
mentira	1	1722
mentiras	1	134
mentiroso	2	1921
menuda	1	757
menudo	6	636,708,16,575,318,1607
menudos	1	896
mercader	1	1047
mercado	1	417
merced	1	427
mercedes	5	467,620,1659,26,618
merece	2	262,108
merecen	1	662
merecer	2	797,320
merecido	1	1577
merezca	1	108
merezco	1	516
merienda	1	1616
mero	1	1185
mes	1	147
mesa	6	1112,955,990,210,481,555
meses	5	1045,1221,786,27,1013
metido	1	1170
mexicano	1	1991
mezcla	1	1072
mezclaba	1	352
mezclaban	1	1880
mezclada	1	1899
mezcladas	1	1490
mezclado	1	490
mezclan	1	737
mezquina	1	430
mi	179	1242,1803,1678,1489,1932,1757,1389,351,1748,403,717,299,454,1815,1078,1540,431,1925,1637,1566,1431,271,566,1031,191,772,1831,170,806,1550,295,1616,1148,27,1393,1884,1445,798,405,255,520,1785,1020,1372,933,988,919,1667,1117,1958,740,396,87,635,1195,1777,414,1428,611,1492,146,1621,420,304,484,1076,1345,1686,1500,1085,1941,901,35,1846,1090,1395,1028,1930,1548,651,210,1823,274,1723,764,1299,1110,877,217,610,33,1640,1814,1880,382,746,31,853,1183,1874,106,1655,1931,1973,1622,1423,784,1858,750,1774,72,578,1903,1121,1041,1791,1317,1070,1658,1850,1586,154,1950,240,711,991,112,807,264,627,89,197,873,320,1643,186,1885,101,1455,168,916,433,811,1206,652,1721,203,1349,954,614,1746,1702
mide	1	1895
miedo	169	131,701,819,498,1242,560,93,803,689,1105,1526,1303,773,810,56,362,1227,57,754,471,1688,1899,1139,40,1157,967,1343,22,1942,1005,28,483,254,486,1599,1835,1696,1961,1210,1832,1933,1393,409,1095,1451,1437,988,1396,1207,1407,193,1959,650,419,562,1325,635,774,350,1473,1663,1894,462,865,1985,870,901,932,1395,1028,1301,397,931,1401,1479,1261,1839,243,407,1454,597,107,1697,1360,1337,1890,944,826,24,977,1670,871,1807,1307,1992,1185,83,106,1572,1353,1802,1291,832,1728,675,697,1893,253,250,1968,493,235,1053,1443,1365,917,1915,289,905,1743,1650,1707,1653,490,758,1634,628,314,829,862,1535,752,1123,1736,482,2,189,723,1796,1496,661,331,1980,1188,1011,881
miedos	3	107,1894,688
miedosos	1	783
miel	2	678,1392
miembros	3	1978,1804,482
mientras	30	1852,322,155,1738,1563,1233,1976,1323,196,1398,204,1385,1949,1799,1749,1201,1874,1607,1546,1024,1912,1119,1849,1616,1908,27,1256,1049,5,1567
miguel	2	1562,725
mil	7	167,1112,1079,564
miles	1	908
militar	2	466,743
millones	4	1503,1809,1079
mima	1	262
ministerio	1	1100
minuto	2	1526,1601
minutos	1	1826
mira	4	289,638,1643,1503
miraba	9	1508,1114,673,721,1440,1555,1605,1822,1193
miraban	2	1330
mirada	21	55,1220,620,1233,49,807,1354,309,997,341,1662,830,1565,1615,538,68,1119,652,1164
miradas	3	1857,1905,1513
mirado	2	1615,477
miramos	1	1610
miran	1	343
mirando	4	563,1390,1505,1506
mirar	7	1931,371,1545,1346,1708,1683,1344
mirarla	2	1212,1787
mirarme	2	99,1471
mirarían	1	49
miras	1	1924
mire	2	213,1879
miro	1	1970
mirándome	1	454
miré	4	1082,1593,1332,1149
miró	3	224,1978,787
mis	61	405,326,1930,512,651,1839,1669,1757,1382,404,1667,1033,442,1392,1112,1540,215,44,1617,1777,414,95,1925,1374,1939,320,993,1749,1201,485,1814,1944,1804,1061,853,1149,158,1490,1025,1874,1931,1085,901,1408,511,1035,1858,1554,750,1238,1349,1393,17,1724,413,1625
miserable	2	976,792
miseria	6	269,596,875,1050,1422
miserias	2	870,1054
misericordia	2	248,1633
misericordiosa	1	1232
misma	20	1776,239,1697,1328,1958,109,1287,532,1320,1986,247,800,1572,1239,1600,1448,1215,453,1047
mismas	3	1652,435,950
mismo	42	1318,397,1690,1552,274,887,1159,1359,389,737,688,786,1532,1780,633,627,1465,63,628,829,943,1942,349,625,564,83,51,97,395,446,181,554,1541,1214,7,27,1212,1395,949,1213
mismos	9	320,837,1362,435,998,1443,715,1322
mismísimos	1	1805
misterio	5	733,259,1854,1247
misterios	1	1267
misteriosas	1	1612
misterioso	3	1861,682,903
mistress	2	9,571
mitad	10	171,1479,1399,1951,974,1121,1420
mitia	1	55
modales	1	1384
moderados	1	1802
modernos	1	25
modo	7	811,1353,333,1948,325,1471,617
modos	1	442
mojadas	1	576
mojados	2	1258,1851
mojó	1	1590
molestaba	1	42
molinero	2	1153,1999
momento	25	1340,463,1105,1771,15,144,1645,796,1777,1044,427,156,1029,1287,605,438,1254,719,1423,257,1192,1858,804,17,1313
momentos	7	639,116,1561,1121,281,151,1896
mondoñedo	1	724
moneda	1	1958
monstruo	2	724,288
monstruos	2	436,782
monstruosidades	1	771
montaña	1	405
montañas	1	20
montonales	1	1035
montones	1	1184
montés	1	199
montó	2	1093,676
morados	1	1431
morderlo	1	1925
mordieran	2	512,1617
mordiéndose	1	199
mordió	1	234
moreno	1	454
moribundo	1	864
morimos	3	1145,1946,1918
morir	29	292,1298,691,1834,1756,180,867,218,193,717,1959,1055,62,951,928,1171,1918,624,1391,956,1626,549,257,331,1215,1844,1301
morirme	1	1092
morirnos	1	656
morirse	2	1190,1949
morirá	1	1549
morirás	1	1115
moriré	2	292,1201
morosa	1	586
mortaja	2	1849,938
mortal	8	1472,1923,1162,923,1579,312,525,1996
mortales	2	1184,536
mostraban	1	1330
mostrando	1	1544
mostrar	1	1294
mostrarte	1	1527
mostrándonos	1	540
motivadoras	1	56
motivo	5	872,1211,1990,479,1465
motivos	2	1920,801
motriz	1	1674
moverme	2	1023,1113
moverse	1	1207
movimiento	3	416,1566
movimientos	1	1749
movió	1	244
mucha	2	417,1556
muchacha	3	1659,1392
muchacho	1	606
muchas	10	1775,363,1536,695,1684,469,1731,43,1033,1130
muchedumbre	1	167
mucho	36	726,1857,1497,823,609,1905,1006,902,1054,1955,1956,1798,1731,619,844,1606,1977,1814,961,1082,564,686,1021,1546,123,1530,721,731,585,228,417,1689,1377,151,1301
muchos	4	1290,701,723,1183
muda	1	1697
mudo	1	719
muebles	1	1480
muecas	2	785
muelle	1	975
muelles	2	1497,1006
muera	1	1793
muere	5	1912,1141,58,1156,89
mueren	5	1691,689,1642,1927
mueres	1	58
muero	1	89
muerta	9	1217,1704,1755,1905,854,1775,1357,867,764
muerte	101	131,498,1158,1527,1403,1048,927,1009,1438,1434,872,1631,1956,544,1939,1139,1431,607,22,791,1599,1550,1787,1964,415,1309,405,1759,698,616,1591,567,842,193,1946,1460,530,2000,611,1753,1247,1097,537,1663,122,1829,1232,462,870,1618,426,1215,1507,1930,514,1929,1687,1690,1173,556,1299,694,953,1191,826,216,1292,915,532,1666,227,339,487,969,586,1592,1635,250,493,157,12,1752,801,337,81,423,1859,89,1506,70,1243,1994,366,1188,833,1234
muertes	1	1506
muerto	34	1115,921,1562,1793,255,1486,268,725,317,1762,1385,1081,1859,1960,1235,5,1944,1262,466,1646,1988,373,864,1137,1276,652,228,845,1118,1215,145,333,250
muertos	14	773,502,782,206,921,423,1834,689,1531,1636,1698,145,1295,764
muestras	1	43
muestre	1	1067
muevan	1	1360
muevo	1	399
mujer	53	136,280,460,1399,823,1552,812,1623,1947,1202,662,717,1054,1266,1223,1081,294,1675,790,1871,705,928,1422,1091,18,1641,1321,187,607,706,1758,571,1257,1039,1706,1766,130,41,994,1424,1862,313,780,363,1259,1784,1167,1260,110,1049,1750
mujercita	1	1195
mujercitas	1	1176
mujeres	21	1533,386,592,230,1557,1248,540,653,454,1731,187,1208,1758,1825,852,1914,1718,714,1681,43,352
mulas	1	1630
multiforme	1	1272
multiplicado	1	1772
multitud	1	962
mundo	68	172,157,235,1261,1547,1848,769,1591,1372,550,789,618,974,670,1958,1397,1323,810,200,1645,1582,1869,562,1955,770,1376,929,1731,1836,89,38,886,1027,1086,1685,537,455,712,1463,1641,1693,171,104,551,607,188,1998,948,1002,1806,1602,1808,1290,1626,1775,1525,291,1616,1204,1090,1153,39,675,1553
muriendo	1	976
murieron	1	45
murió	10	726,206,785,1849,271,27,1268,578,627,1973
murmullo	1	1534
murmullos	1	627
murmuraba	2	1823,966
murmurando	1	1195
murmuró	2	474,1439
musicales	1	1871
mutismo	1	1283
mutuo	1	759
muy	59	1695,776,126,1928,1440,1327,739,116,318,1268,393,1284,1382,1863,666,376,704,1958,1969,1392,196,1064,1945,1532,1767,1376,46,1468,132,344,779,895,1978,1999,466,1879,1941,558,1808,1626,1882,990,1192,1326,1153,417,1975,124,761,1441,1866,333,1778,744
muñeca	1	955
máquina	1	1770
más	270	1452,884,1032,591,1971,1040,1644,1940,785,1174,1526,351,80,137,773,810,738,717,362,1824,1223,655,1435,748,141,1780,1810,501,1330,392,943,765,607,380,1555,566,58,202,191,1806,483,994,254,1530,908,170,1229,1616,98,1770,1773,94,1515,1309,242,1759,1224,756,1372,802,988,1676,1667,662,1861,396,653,1620,1979,1701,1521,302,32,414,579,1014,350,771,1818,1953,1247,1606,1176,582,577,104,722,572,961,747,1232,1985,1016,258,1450,1151,1941,1217,270,461,1090,845,861,1335,25,375,397,682,931,1494,1930,135,430,1066,1440,243,116,1730,815,1294,1173,1248,107,1987,356,831,1719,1768,82,200,1191,857,488,293,907,164,934,1962,38,33,886,238,1168,1222,1923,532,1665,178,1666,942,1573,1583,817,83,1516,523,1513,1980,267,1916,236,119,494,1845,1131,1313,1592,282,824,1281,1480,222,1418,235,1198,75,1456,240,495,1581,1263,1593,1249,192,766,905,1673,543,1924,843,527,1536,545,241,671,109,1731,992,758,628,1608,712,1386,284,727,101,965,482,1052,1125,1021,1322,913,321,811,970,1740,568,1626,1498,1796,554,859,1681,1369,1842,1737,71,333
mátalo	1	1047
máximas	1	270
máximo	2	138,1792
médicos	1	1397
médula	1	28
méritos	1	712
méxico	1	1202
mí	50	437,1480,103,327,407,1613,612,374,1207,1438,1762,449,200,595,112,673,1216,751,325,57,693,808,10,934,1101,1468,611,132,310,411,1492,1746,1319,186,1885,943,1335,1942,911,976,1655,1457,846,1366,228,17,1559,1395,798
mía	10	196,1319,1970,333,1035,1103,17,1427,261,798
mínimo	2	1835,543
mío	11	474,489,1799,600,1319,1163,1586,1411,911,875,1427
míos	1	1409
músculos	1	1908
música	3	1259,1795,60
músico	1	1692
nace	10	68,1827,1515,159,1855,1106,1334,1131,1125,173
nacen	3	1927,1845,147
nacer	2	1140,27
nacido	2	695,1647
nacidos	1	415
nacieron	1	45
nacimiento	3	611,372,903
nacional	1	100
nació	2	949
nací	2	347,342
nada	62	1638,1197,242,591,1261,1737,805,947,1636,88,670,1282,1444,1323,334,1946,1180,763,527,650,81,435,1435,118,1645,826,293,294,957,1330,574,1972,613,217,1871,1384,848,1641,1892,58,1052,51,1897,734,1285,486,400,1373,1796,475,629,465,659,1616,1496,940,1742,450,1245,709,1537
nadaba	1	1201
nadie	17	841,645,539,225,809,1677,1714,651,1214,1204,1894,1962,1334,1774,1534,1125,333
nadó	1	890
naipes	1	1975
narices	1	950
natural	2	911,471
naturales	1	1770
naturaleza	9	1001,1418,989,706,1690,1256,544,1341,710
naturalidad	1	147
navíos	1	203
nazca	1	1106
necesariamente	1	1426
necesario	5	822,153,50,1111,1427
necesidad	4	831,1324,679,1047
necesita	3	841,1878,1305
necesitamos	2	706,1798
necesitan	1	1309
necesitara	1	1171
necesito	4	942,632,144,1901
necios	1	1084
negadores	1	1336
negligencia	1	987
negociación	1	164
negociar	1	1807
negociemos	1	1807
negras	1	1169
negro	6	1609,1860,1975,158,555,764
negros	4	1184,1804,414,1983
nervios	3	215,1804,413
neurosis	1	1126
nexo	1	989
ni	68	1580,1023,498,560,677,805,1772,609,684,1438,356,764,1529,743,1180,664,81,1860,914,767,1727,1079,1664,451,312,1492,1288,18,115,645,582,104,26,188,379,1555,1630,686,994,79,1809,97,864,549,1858,1471,417,1245,516,957
nicolaievna	2	328,1007
niebla	1	973
niego	1	1226
nieve	4	205,1404,930,1960
ninguna	17	1740,97,18,1660,1729,1950,108,589,1369,490,43,404,5,1602,599,1899
ningún	10	400,1641,577,1923,1948,57,796,337,1625
nivel	1	349
niña	3	563,41,1973
niñito	1	1723
niño	11	1442,1114,1494,1575,1208,685,588,127,1147,725
niños	8	768,1473,1054,909,1536,1486,1928,1541
nn	1	1988
no	655	498,803,1757,1056,1303,1323,1645,347,748,1540,749,1956,1675,918,544,358,1139,1201,1463,852,191,1865,1632,708,1256,1124,1309,883,1676,618,408,640,193,152,1959,1195,1610,599,1314,1691,1007,1473,134,438,48,1531,1237,892,780,524,959,821,1126,1215,1577,656,25,1115,514,1289,116,831,334,841,826,907,1079,427,775,1792,886,1129,1319,1666,639,31,378,565,97,1094,1457,1916,1878,1656,417,503,1118,1893,253,1304,222,126,1881,1950,78,495,882,984,527,1015,323,1582,1729,264,314,829,854,1113,177,1361,606,1119,201,846,1276,1742,859,1595,1638,921,1242,560,1399,1772,108,1282,80,96,1100,655,997,1488,312,1996,1211,645,848,1264,22,499,830,686,247,676,1599,1408,1716,1787,1447,1775,580,698,1074,647,1591,1756,540,666,662,1995,1838,1990,179,1081,32,1252,1726,579,781,1273,771,1305,1477,1953,1246,104,1986,1347,1624,1578,1016,1251,1409,1297,742,111,50,1205,1255,940,1732,557,1301,437,1504,813,280,172,1895,805,609,660,664,1398,319,1597,74,216,1534,1962,531,1057,1292,1421,1871,1384,1825,1646,1897,1037,1128,1373,1622,1912,683,1045,1760,691,1819,1720,142,665,1636,285,447,985,991,807,81,1653,1859,529,1485,1664,1949,89,451,4,1073,429,188,876,1125,433,1615,1740,321,549,1241,1336,5,145,1150,899,777,128,759,404,1346,541,1438,403,603,1442,1860,1402,57,935,10,1330,964,1899,99,943,1157,1993,1343,1917,566,630,486,1900,1696,1781,1049,573,1857,242,1161,1613,1233,1869,1727,1475,790,874,1352,505,1086,198,768,582,898,733,1203,1500,1941,79,125,864,1614,398,461,845,1332,587,124,1004,1887,822,1793,1464,1315,651,1261,1937,677,974,597,1248,1697,764,1719,317,694,953,1022,1529,542,1909,1948,1951,1972,1828,1358,1051,1867,1944,178,948,858,1146,1583,564,1797,1424,165,1353,252,465,659,1858,1851,1308,1219,136,463,728,129,1679,1456,947,372,1915,144,737,112,1135,1650,435,62,855,605,1430,440,1647,1786,946,625,226,1322,400,1927,1796,1496,709,1737,1011,1844,131,326,1678,120,591,1928,1439,792,88,281,684,810,1132,1898,471,336,1688,1641,706,379,1555,1988,58,194,51,1565,60,1005,809,721,98,401,1933,726,641,1023,497,1154,670,442,449,1001,396,1089,763,1180,175,1734,161,341,1543,115,986,1654,643,722,1391,1642,1087,1999,1232,184,258,130,870,901,262,1186,608,1214,1204,450,1028,1533,1812,1197,1776,269,1228,1300,1563,1905,356,995,1768,303,1337,118,1010,877,1165,1060,411,121,1892,349,817,589,1602,1604,267,558,475,494,1131,282,1562,1660,240,308,982,1901,1522,543,1974,1266,989,241,464,889,490,1634,1603,782,1386,1535,101,272,1123,1736,1052,1098,1626,1657,954,1980,119
noble	1	192
noche	27	405,103,322,1396,1102,711,1853,1325,877,770,904,1475,628,898,1067,355,410,509,1232,817,994,1355,9,1975,1728
noches	7	189,1639,1892,1651,1053,109
nocturna	1	456
nombre	11	25,966,455,1401,347,1784,1332,1988,1823,1874
nombres	2	784,361
nomás	1	1412
normal	3	416,93,486
normas	1	429
norte	1	431
